b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
1211,19.806769563020094,0.07467790442451266,0.09871053744550351,0.024032633020990846,3890,1505,2385,FALSE,FALSE,
1212,20.152447068482374,0.07355079439255036,0.09962946910349721,0.026078674710946853,2012,1109,903,FALSE,FALSE,
1213,25.362555483357653,0.08439718404537014,0.12051997649568487,0.03612279245031473,2672,2190,482,FALSE,FALSE,
1214,19.27869384387977,0.07201608018901424,0.10868015044263488,0.03666407025362063,3234,876,2358,FALSE,FALSE,
1215,19.60033787245687,0.07613823108248528,0.10744807246988584,0.03130984138740056,3521,884,2637,FALSE,FALSE,
1216,25.362555483357653,0.07520259424667024,0.13647662157836682,0.06127402733169658,2722,2441,281,FALSE,FALSE,
1217,19.61182193062687,0.07945663055614147,0.11094468363108273,0.031488053074941263,4506,1038,3468,FALSE,FALSE,
1218,25.362555483357653,0.07857912101784456,0.12020694968415177,0.04162782866630721,2493,2123,370,FALSE,FALSE,
1219,19.12177975172682,0.06651187852742504,0.1004012652766077,0.033889386749182654,3472,1158,2314,FALSE,FALSE,
1220,24.758719861626428,0.07295172974881005,0.11816709589591949,0.04521536614710944,2365,1921,444,FALSE,FALSE,
1221,19.843845656610355,0.06842320291224527,0.09657529437881121,0.028152091466565943,2374,1344,1030,FALSE,FALSE,
1222,17.680555244142315,0.0730564449243917,0.11287776822273239,0.03982132329834069,3839,434,3405,FALSE,FALSE,
1223,19.456588301228333,0.09613564701001902,0.11631932872898414,0.02018368171896512,3638,765,2873,FALSE,FALSE,
1224,17.505667323282474,0.07831149543455809,0.10374113419428907,0.025429638759730977,3996,506,3490,FALSE,FALSE,
1225,19.60033787245687,0.08273138941901687,0.11723792610503576,0.0345065366860189,3055,842,2213,FALSE,FALSE,
1226,19.215903415629818,0.06429481009745609,0.10772287288592232,0.043428062788466226,3491,1243,2248,FALSE,FALSE,
1227,16.857084150440357,0.05848760866175856,0.0897480055152017,0.031260396853443145,2355,344,2011,FALSE,FALSE,
1228,25.878803292112114,0.07174891983809961,0.12447505281561938,0.05272613297751977,2487,2220,267,FALSE,FALSE,
1229,19.61182193062687,0.08649472127934912,0.11663321564481302,0.030138494365463897,3857,979,2878,FALSE,FALSE,
1230,19.12177975172682,0.08826325211291891,0.12057165708306879,0.032308404970149876,4109,1005,3104,FALSE,FALSE,
1231,17.680555244142315,0.0731665685823157,0.10001963209334436,0.02685306351102866,2900,466,2434,FALSE,FALSE,
1232,18.96672143576005,0.06333590415754767,0.0960158839057972,0.03267997974824953,3307,915,2392,FALSE,FALSE,
1233,19.60033787245687,0.07361136976862659,0.10479983831392282,0.031188468545296236,3851,1148,2703,FALSE,FALSE,
1234,19.61182193062687,0.10088568452656882,0.11501815389663927,0.014132469370070455,3784,1016,2768,FALSE,FALSE,
1235,18.96672143576005,0.07864066476309203,0.11263765998719043,0.033996995224098395,3865,973,2892,FALSE,FALSE,
1236,19.61182193062687,0.0992331858564309,0.11485302577290667,0.015619839916475767,4093,1074,3019,FALSE,FALSE,
1237,24.702201472285708,0.09850470570956368,0.13409988121801591,0.03559517550845223,2488,1992,496,FALSE,FALSE,
1238,25.161314330815753,0.11751948099302863,0.14134139296438358,0.023821911971354956,3024,2534,490,FALSE,FALSE,
1239,19.27869384387977,0.07984921539535642,0.10466717027109464,0.02481795487573822,3052,1015,2037,FALSE,FALSE,
1240,19.27869384387977,0.082993037243092,0.11756053900697527,0.03456750176388328,3054,638,2416,FALSE,FALSE,
1241,19.805350829047185,0.07831423139335555,0.10779873327805442,0.029484501884698866,3192,1424,1768,FALSE,FALSE,
1242,19.350678307200045,0.07789946266049412,0.10538629551360167,0.027486832853107546,3589,1068,2521,FALSE,FALSE,
1243,19.806769563020094,0.0899709242528163,0.11253624275660784,0.022565318503791537,3097,1181,1916,FALSE,FALSE,
1244,19.749365497726632,0.07557894479744484,0.08711396943945049,0.011535024642005648,3467,1457,2010,FALSE,FALSE,
1245,19.27869384387977,0.08071671439096548,0.10506147895521573,0.02434476456425025,2430,809,1621,FALSE,FALSE,
1246,19.27869384387977,0.06806333620868088,0.10723004614397842,0.03916670993529754,3913,1144,2769,FALSE,FALSE,
1247,19.27869384387977,0.076709667235809,0.1043286388570475,0.027618971621238497,3110,1107,2003,FALSE,FALSE,
1248,19.806769563020094,0.11246717536147237,0.125029397085618,0.01256222172414563,3539,1053,2486,FALSE,FALSE,
1249,19.805350829047185,0.11211463731809813,0.11737086395289462,0.005256226634796482,3933,1445,2488,FALSE,FALSE,
1250,19.805350829047185,0.07391999870480667,0.12199242318737695,0.04807242448257028,3071,1096,1975,FALSE,FALSE,
1251,19.114821429988513,0.08392846460372523,0.11242607739939293,0.028497612795667704,5273,646,4627,FALSE,FALSE,
1252,25.401534574090174,0.08928839683378549,0.13175654494904082,0.04246814811525533,2805,2366,439,FALSE,FALSE,
1253,25.362555483357653,0.07919510814527608,0.14440023651664521,0.06520512837136913,2931,2613,318,FALSE,FALSE,
1254,26.171389911851257,0.11657137392255719,0.19432563758545557,0.07775426366289838,2327,2097,230,FALSE,FALSE,
1255,19.27869384387977,0.07397447196907395,0.11477098884004326,0.040796516870969315,3679,690,2989,FALSE,FALSE,
1256,18.788359353118945,0.104646964609033,0.11721497210894072,0.012568007499907718,2922,687,2235,FALSE,FALSE,
1257,17.47327139887104,0.0793880193217494,0.09787261609771405,0.01848459677596466,4324,688,3636,FALSE,FALSE,
1258,19.60033787245687,0.08166551063432961,0.109860241045142,0.028194730410812385,3224,852,2372,FALSE,FALSE,
1259,19.806769563020094,0.08408909445042491,0.11175342944848675,0.02766433499806184,3656,1281,2375,FALSE,FALSE,
1260,20.755591709054208,0.11955900654079207,0.09510076846191357,-0.024458238078878508,5306,2795,2511,FALSE,FALSE,
1261,25.31757881017335,0.0951873683571697,0.1342434292555035,0.0390560608983338,2017,1807,210,FALSE,FALSE,
1262,25.31757881017335,0.09224932661694915,0.14615292408265568,0.053903597465706526,2349,2010,339,FALSE,FALSE,
1263,24.758719861626428,0.10067440043205719,0.13817058199667892,0.03749618156462173,2338,1872,466,FALSE,FALSE,
1264,26.175131249606352,0.10801703817760933,0.12353578925979977,0.015518751082190446,2449,2188,261,FALSE,FALSE,
1265,18.96672143576005,0.08030930748144885,0.12193711379340111,0.04162780631195226,4004,906,3098,FALSE,FALSE,
1266,25.19020593306931,0.1033489449596295,0.11093181787478881,0.007582872915159314,3600,2962,638,FALSE,FALSE,
1267,18.966049777269326,0.10843409435605222,0.12163691876880658,0.01320282441275436,3844,715,3129,FALSE,FALSE,
1268,20.20844332415158,0.1043388400410293,0.12963509703848855,0.025296256997459257,2523,1162,1361,FALSE,FALSE,
1269,19.350678307200045,0.09983974561371303,0.11073611858886376,0.010896372975150725,3077,935,2142,FALSE,FALSE,
1270,25.31757881017335,0.07727304880062605,0.12921743957971135,0.0519443907790853,2689,2400,289,FALSE,FALSE,
1271,19.843845656610355,0.06793282019307655,0.08823012576849135,0.0202973055754148,2276,1138,1138,FALSE,FALSE,
1272,19.27869384387977,0.0723497910886009,0.10503250121425348,0.032682710125652575,4211,1241,2970,FALSE,FALSE,
1273,18.96672143576005,0.08220735033767052,0.10126937459324883,0.01906202425557832,2459,844,1615,FALSE,FALSE,
1274,18.201891552865302,0.09667670508489168,0.1231618016078733,0.026485096522981616,3023,566,2457,FALSE,FALSE,
1275,19.843845656610355,0.07521119653302387,0.11158559219589716,0.03637439566287329,2333,1195,1138,FALSE,FALSE,
1276,18.96672143576005,0.05107721905363144,0.10276115140411989,0.051683932350488446,3703,1027,2676,FALSE,FALSE,
1277,25.299559964028415,0.09070266531288039,0.1355910299955141,0.0448883646826337,2598,2295,303,FALSE,FALSE,
1278,20.39030940480073,0.12999066783504426,0.1017577430981762,-0.02823292473686806,4083,2066,2017,FALSE,FALSE,
1279,18.96672143576005,0.0820492886648029,0.11058698485279697,0.028537696187994066,3073,666,2407,FALSE,FALSE,
1280,19.61182193062687,0.08773832192189834,0.11187831703497667,0.024139995113078322,3781,869,2912,FALSE,FALSE,
1281,22.572146235469603,0.0962422483337268,0.11749665233064363,0.021254403996916832,3262,2127,1135,FALSE,FALSE,
1282,19.806769563020094,0.10830426129294896,0.12601905865472593,0.017714797361776974,3689,1141,2548,FALSE,FALSE,
1283,22.475707148196232,0.10929368556637559,0.11229206306912343,0.00299837750274784,3576,2203,1373,FALSE,FALSE,
1284,16.72804128231951,0.09989418805520545,0.10881065295839573,0.008916464903190285,2915,362,2553,FALSE,FALSE,
1285,19.12177975172682,0.07648659960670756,0.10884429611272906,0.032357696506021494,3877,654,3223,FALSE,FALSE,
1286,19.12177975172682,0.06816321884204325,0.09096618758253135,0.022802968740488094,3324,1144,2180,FALSE,FALSE,
1287,19.805350829047185,0.0879118121603773,0.11314876295642341,0.025236950796046112,3028,1281,1747,FALSE,FALSE,
1288,19.61182193062687,0.07428421467975166,0.09514481815347048,0.02086060347371882,3018,1235,1783,FALSE,FALSE,
1289,19.870365823828326,0.062438780590154584,0.08128704960553218,0.018848269015377596,2806,1367,1439,FALSE,FALSE,
1290,25.161314330815753,0.08125387074336773,0.14675920474293794,0.0655053339995702,2527,2257,270,FALSE,FALSE,
1291,23.980983050168934,0.07469085501187057,0.09871317511250885,0.024022320100638275,2127,1502,625,FALSE,FALSE,
1292,19.806769563020094,0.10965001120854852,0.12006524018834044,0.010415228979791927,2907,1072,1835,FALSE,FALSE,
1293,18.96672143576005,0.08881091275927835,0.10271772986081,0.013906817101531646,3144,919,2225,FALSE,FALSE,
1294,25.12893604798126,0.11285137754626542,0.13063799805424903,0.017786620507983603,2920,2341,579,FALSE,FALSE,
1295,18.96672143576005,0.06260283724966219,0.11055503786591131,0.04795220061624912,4919,904,4015,FALSE,FALSE,
1296,24.758719861626428,0.09422600187639577,0.12076797779956758,0.026541975923171812,3242,2574,668,FALSE,FALSE,
1297,19.806769563020094,0.08146550209324538,0.1187397191636278,0.03727421707038242,2946,1202,1744,FALSE,FALSE,
1298,25.31757881017335,0.10061405942946064,0.14063434706127836,0.040020287631817725,2410,2066,344,FALSE,FALSE,
1299,17.71428586604627,0.09581760413307983,0.1164912436849802,0.02067363955190038,3385,377,3008,FALSE,FALSE,
1300,25.31757881017335,0.10271662665044712,0.11439375973486704,0.011677133084419922,3249,2848,401,FALSE,FALSE,
1301,19.114821429988513,0.08637514574023203,0.11092728891620358,0.024552143175971555,4637,790,3847,FALSE,FALSE,
1302,24.702201472285708,0.08518630941639142,0.1310985122336919,0.045912202817300476,2830,2247,583,FALSE,FALSE,
1303,25.362555483357653,0.09777220195539825,0.11987634466690845,0.022104142711510205,2155,1886,269,FALSE,FALSE,
1304,19.61182193062687,0.09301219932303162,0.10722497337568904,0.014212774052657418,4443,997,3446,FALSE,FALSE,
1305,19.27869384387977,0.07185128663898414,0.10387770838242573,0.032026421743441585,3253,926,2327,FALSE,FALSE,
1306,16.7807649925724,0.05565989084975492,0.09469364733845749,0.03903375648870257,2309,329,1980,FALSE,FALSE,
1307,19.805350829047185,0.07225681863795544,0.12693162106752542,0.054674802429569985,2950,902,2048,FALSE,FALSE,
1308,25.657425626662707,0.11251523740819601,0.11564212383750871,0.0031268864293127058,3079,2504,575,FALSE,FALSE,
1309,19.806769563020094,0.08092664161821737,0.11043808547098748,0.029511443852770103,3128,1119,2009,FALSE,FALSE,
1310,22.439071936874825,0.11488308095000674,0.11900810926237512,0.004125028312368384,2916,1879,1037,FALSE,FALSE,
1311,25.460230048124227,0.08132402126546198,0.114325465289638,0.03300144402417601,2526,2164,362,FALSE,FALSE,
1312,25.161314330815753,0.09098178128160427,0.12423630052000287,0.0332545192383986,3450,2938,512,FALSE,FALSE,
1313,24.758719861626428,0.07719153903706921,0.09646100668209166,0.01926946764502245,2247,1755,492,FALSE,FALSE,
1314,20.152447068482374,0.10156577608416585,0.11571957812800272,0.014153802043836872,2891,1614,1277,FALSE,FALSE,
1315,19.60033787245687,0.08206680830032204,0.11761569255525824,0.0355488842549362,3113,946,2167,FALSE,FALSE,
1316,18.966049777269326,0.0721922947127471,0.10559187476585222,0.033399580053105116,3230,934,2296,FALSE,FALSE,
1317,19.61182193062687,0.08461235084813702,0.10258967247064686,0.01797732162250984,3500,1101,2399,FALSE,FALSE,
1318,19.61182193062687,0.0956493129903507,0.11334800174059972,0.01769868875024902,3765,1116,2649,FALSE,FALSE,
1319,19.843845656610355,0.08697293220038442,0.10910831973645814,0.02213538753607372,2150,818,1332,FALSE,FALSE,
1320,20.666171136965765,0.06591802425571466,0.09963900913055003,0.033720984874835366,2806,1431,1375,FALSE,FALSE,
1321,19.27869384387977,0.08905753265547275,0.10467869396836135,0.015621161312888598,3049,904,2145,FALSE,FALSE,
1322,25.31757881017335,0.09172478082542335,0.13708514166196945,0.0453603608365461,2534,2274,260,FALSE,FALSE,
1323,19.350678307200045,0.08950685935502121,0.11683020846140213,0.027323349106380915,3108,976,2132,FALSE,FALSE,
1324,24.660081206663328,0.07061902240339825,0.06489728396535664,-0.005721738438041607,1996,1599,397,FALSE,FALSE,
1325,20.07440944585288,0.12107219244213369,0.13095195890714217,0.009879766465008488,1943,855,1088,FALSE,FALSE,
1326,18.890889404169155,0.08526877045887513,0.11249075136048198,0.02722198090160685,3812,770,3042,FALSE,FALSE,
1327,19.806769563020094,0.10454642623980036,0.12248289025914892,0.017936464019348564,2838,1046,1792,FALSE,FALSE,
1328,16.87953627225739,0.10312952723742225,0.0888948934446452,-0.014234633792777049,2809,334,2475,FALSE,FALSE,
1329,25.161314330815753,0.12656458208361895,0.18165572637899396,0.05509114429537501,2024,1612,412,FALSE,FALSE,
1330,19.12177975172682,0.0796433372949304,0.09375145949121683,0.014108122196286432,2564,864,1700,FALSE,FALSE,
1331,24.463639828077927,0.10724953373996149,0.1501896453084465,0.04294011156848501,2179,1680,499,FALSE,FALSE,
1332,19.12177975172682,0.08382404478124383,0.11073057229955931,0.026906527518315473,3913,1134,2779,FALSE,FALSE,
1333,25.878803292112114,0.08233049891595359,0.10677185209109724,0.02444135317514365,2546,2281,265,FALSE,FALSE,
1334,19.215903415629818,0.08941531081635128,0.12326665450311361,0.033851343686762334,2987,920,2067,FALSE,FALSE,
1335,19.843845656610355,0.08711439058082143,0.11514375514277451,0.028029364561953082,2387,897,1490,FALSE,FALSE,
1336,25.362555483357653,0.10483445629835922,0.1589299840939042,0.05409552779554497,2514,2121,393,FALSE,FALSE,
1337,19.789645866972208,0.08335912198766923,0.10928961884588152,0.02593049685821229,4225,1283,2942,FALSE,FALSE,
1338,19.806769563020094,0.07251026247107277,0.10155362181937806,0.029043359348305292,4132,1801,2331,FALSE,FALSE,
1339,18.96672143576005,0.10640736075756801,0.11260682870635698,0.006199467948788964,3643,1030,2613,FALSE,FALSE,
1340,25.19020593306931,0.12118946097236369,0.13647848580404515,0.015289024831681458,3150,2508,642,FALSE,FALSE,
1341,16.72804128231951,0.055352744778342955,0.09705586320406948,0.04170311842572652,1942,249,1693,FALSE,FALSE,
1342,19.61182193062687,0.08236076882776344,0.11210866991893287,0.029747901091169426,5284,936,4348,FALSE,FALSE,
1343,19.350678307200045,0.10073533825740544,0.11125939517270494,0.010524056915299507,2907,831,2076,FALSE,FALSE,
1344,19.789645866972208,0.10170334013065171,0.12550309857819808,0.023799758447546365,3170,1197,1973,FALSE,FALSE,
1345,25.878803292112114,0.10097138020472746,0.15111513600383286,0.050143755799105405,2784,2489,295,FALSE,FALSE,
1346,25.401534574090174,0.08833485593021682,0.13526217080697378,0.046927314876756956,2291,2039,252,FALSE,FALSE,
1347,25.31757881017335,0.06155329592603961,0.11393109268999496,0.052377796763955355,2703,2302,401,FALSE,FALSE,
1348,19.61182193062687,0.07870627385549989,0.09086315012059719,0.012156876265097302,3183,1182,2001,FALSE,FALSE,
1349,25.088356705879416,0.09614359632490331,0.14654120586760772,0.050397609542704405,2335,2063,272,FALSE,FALSE,
1350,25.362555483357653,0.06604909609363985,0.10594303619302518,0.039893940099385336,2355,2122,233,FALSE,FALSE,
1351,25.31757881017335,0.08224232687677133,0.1416170493916153,0.059374722514843964,1857,1620,237,FALSE,FALSE,
1352,19.806769563020094,0.09932126384259511,0.11755214970062491,0.018230885858029802,2816,998,1818,FALSE,FALSE,
1353,17.41189881203214,0.13116839221328602,0.10161929192819666,-0.029549100285089364,2391,279,2112,FALSE,FALSE,
1354,19.61182193062687,0.10848021910296315,0.12244639506189836,0.013966175958935206,3116,1053,2063,FALSE,FALSE,
1355,16.7807649925724,0.08040176129335477,0.11638235373559434,0.03598059244223957,2448,277,2171,FALSE,FALSE,
1356,19.806769563020094,0.09551588676636963,0.11901083886298365,0.023494952096614022,2973,897,2076,FALSE,FALSE,
1357,19.870365823828326,0.06152272017625871,0.11383982730709918,0.05231710713084047,2304,876,1428,FALSE,FALSE,
1358,17.505667323282474,0.0798691282543999,0.10705461774824984,0.02718548949384994,3623,411,3212,FALSE,FALSE,
1359,25.362555483357653,0.10181131719352285,0.12247340237029095,0.020662085176768097,3065,2668,397,FALSE,FALSE,
1360,19.805350829047185,0.10739386469154132,0.11381850011485849,0.006424635423317171,2612,1131,1481,FALSE,FALSE,
1361,25.824594396956908,0.09667913865849703,0.11591302049401704,0.01923388183552001,2594,2225,369,FALSE,FALSE,
1362,19.806769563020094,0.08719575986588457,0.11298248613807754,0.025786726272192972,3733,1394,2339,FALSE,FALSE,
1363,18.966049777269326,0.09646412591088754,0.11740688876500761,0.02094276285412007,4454,722,3732,FALSE,FALSE,
1364,19.843845656610355,0.11750487691813394,0.1216851388325976,0.004180261914463662,1905,912,993,FALSE,FALSE,
1365,20.07440944585288,0.07149210062520453,0.0974962554208012,0.026004154795596673,2289,956,1333,FALSE,FALSE,
1366,19.456588301228333,0.07604484067278278,0.0890216156479451,0.012976774975162322,2393,1083,1310,FALSE,FALSE,
1367,19.805350829047185,0.0807240027688129,0.11877392609762212,0.038049923328809215,3584,1016,2568,FALSE,FALSE,
1368,24.702201472285708,0.09314059171413687,0.13288272491710554,0.03974213320296867,2350,1876,474,FALSE,FALSE,
1369,18.966049777269326,0.07791063909600365,0.11205443172777937,0.03414379263177572,4055,852,3203,FALSE,FALSE,
1370,25.31757881017335,0.07273770809290972,0.11414473457942027,0.041407026486510554,2632,2059,573,FALSE,FALSE,
1371,20.666171136965765,0.08346123989989035,0.1054789452329753,0.022017705333084947,2765,1429,1336,FALSE,FALSE,
1372,19.806769563020094,0.09355047401085663,0.10946834885086276,0.015917874840006133,3285,1267,2018,FALSE,FALSE,
1373,25.31757881017335,0.0926092700135579,0.12809887355078153,0.035489603537223635,2395,2085,310,FALSE,FALSE,
